locus,mf,condition,Growth rate (h-1)
b3205,5.403821236583727e-05,Mannose,0.47
b3440,8.401253328751256e-05,Mannose,0.47
b1967,0.00015704855468821416,Mannose,0.47
b3201,0.00020475416404243038,Mannose,0.47
b2210,5.825994770691827e-06,Mannose,0.47
b3146,5.9104294775134466e-05,Mannose,0.47
b0897,0.0005066082409297237,Mannose,0.47
b3661,0.00022628501428194347,Mannose,0.47
b2521,0.0003250736212632398,Mannose,0.47
b1498,8.612340095805315e-05,Mannose,0.47
b3728,9.330035103789086e-05,Mannose,0.47
b0151,0.0,Mannose,0.47
b1710,0.00014776073693783596,Mannose,0.47
b2893,8.443470682162067e-05,Mannose,0.47
b3860,0.00048549956422431876,Mannose,0.47
b1683,0.00011863076308437703,Mannose,0.47
b1682,0.00011651989541383653,Mannose,0.47
b0838,7.388036846891817e-05,Mannose,0.47
b1635,0.00012580771316421475,Mannose,0.47
b1923,9.709991284486394e-06,Mannose,0.47
b1677,0.002613254176129158,Mannose,0.47
b0149,8.232383915108017e-05,Mannose,0.47
b0091,0.00013509553091459295,Mannose,0.47
b0086,0.00011187598653864744,Mannose,0.47
b0741,0.001849120079393497,Mannose,0.47
b0082,9.034513629913416e-05,Mannose,0.47
b4052,4.6016915217783275e-05,Mannose,0.47
b1413,2.6723584709042917e-05,Mannose,0.47
b1749,0.00012834075436886334,Mannose,0.47
b0676,3.580031569236717e-05,Mannose,0.47
b4043,0.00011314250714097174,Mannose,0.47
b1304,0.000173513322518431,Mannose,0.47
b3288,0.00012749640730064712,Mannose,0.47
b3319,0.002351506584982136,Mannose,0.47
b3310,0.0003694018423445903,Mannose,0.47
b3294,0.0012580771316421475,Mannose,0.47
b3309,0.002533041204648619,Mannose,0.47
b3321,0.0019504417275794412,Mannose,0.47
b3298,0.0012538553963010663,Mannose,0.47
b0835,4.6016915217783275e-05,Mannose,0.47
b3845,0.0003588475039918878,Mannose,0.47
b1619,5.572690650226967e-05,Mannose,0.47
b2342,3.2887318307021276e-05,Mannose,0.47
b2341,4.686126228599948e-05,Mannose,0.47
b3805,4.770560935421567e-05,Mannose,0.47
b3802,5.868212124102637e-05,Mannose,0.47
b0750,6.459255071853987e-05,Mannose,0.47
b0529,0.00028496713552297035,Mannose,0.47
b0593,1.714024548478905e-05,Mannose,0.47
b2232,0.0001937776521556198,Mannose,0.47
b1033,0.00025372629399897,Mannose,0.47
b2914,0.0003364723066841585,Mannose,0.47
b0772,0.0002993210356826457,Mannose,0.47
b1517,2.005324287013494e-05,Mannose,0.47
b2533,0.00017773505785951199,Mannose,0.47
b2499,0.00043906047547242783,Mannose,0.47
b1281,0.0001781572313936201,Mannose,0.47
b2234.2,0.0,Mannose,0.47
b2329,0.00016169246356340325,Mannose,0.47
b1189,4.6439088751891375e-05,Mannose,0.47
b2366,8.401253328751256e-06,Mannose,0.47
b0071,0.0008612340095805305,Mannose,0.47
b0854,0.0008190166561697205,Mannose,0.47
b0003,5.446038589994538e-05,Mannose,0.47
b3390,0.00017055810777967333,Mannose,0.47
b3670,0.00010469903645880975,Mannose,0.47
b0870,8.527905388983686e-05,Mannose,0.47
b3020,0.0,Mannose,0.47
b1246,2.8581148259118557e-05,Mannose,0.47
b0860,0.0008105731854875587,Mannose,0.47
b4226,0.0011314250714097175,Mannose,0.47
b0733,0.0001916667844850793,Mannose,0.47
b0431,0.0005319386529762107,Mannose,0.47
b3081,6.754776545729656e-05,Mannose,0.47
b2962,0.0001950441727579441,Mannose,0.47
b2659,3.563144627872392e-05,Mannose,0.47
b0643,8.612340095805315e-05,Mannose,0.47
mdoB,7.092515373016138e-05,Mannose,0.47
b3487,4.897212995653997e-05,Mannose,0.47
b0570,8.316818621929637e-05,Mannose,0.47
b2217,0.0003398496949570234,Mannose,0.47
b0819,0.0005614908003637777,Mannose,0.47
b1056,0.00022586284074783538,Mannose,0.47
b3866,0.00013551770444870104,Mannose,0.47
b1706,0.0,Mannose,0.47
b3614,0.0,Mannose,0.47
b4376,0.0007936862441232346,Mannose,0.47
b0965,0.0003668688011399417,Mannose,0.47
b3153,3.9219921318642774e-05,Mannose,0.47
b3697,5.699342710459398e-05,Mannose,0.47
b3713,0.0003162079770469697,Mannose,0.47
b0219,0.0,Mannose,0.47
b0947,7.092515373016138e-05,Mannose,0.47
b3279,0.00013636205151691726,Mannose,0.47
b0123,0.00032000753885394267,Mannose,0.47
b3209,0.0002950993003415647,Mannose,0.47
b0595,2.7905670604545596e-05,Mannose,0.47
b3193,0.00017224680191610668,Mannose,0.47
b0683,0.0006796993899140468,Mannose,0.47
b0126,0.00043061700479026573,Mannose,0.47
b0760,6.923645959372897e-05,Mannose,0.47
b3917,0.00023599500556642977,Mannose,0.47
b1857,3.284510095361046e-05,Mannose,0.47
b2527,4.2217353410810374e-05,Mannose,0.47
b3102,2.093980729176195e-05,Mannose,0.47
b1778,0.00014058378685799825,Mannose,0.47
b1435,0.0,Mannose,0.47
b3396,3.605361981283202e-05,Mannose,0.47
b0814,0.0010089947465183684,Mannose,0.47
b1641,0.0011820858955026894,Mannose,0.47
b2074,3.685574952763742e-05,Mannose,0.47
b2924,0.00044328221081350877,Mannose,0.47
b3181,0.0002461271703850242,Mannose,0.47
b2741,3.242292741950236e-05,Mannose,0.47
b0143,9.625556577664775e-06,Mannose,0.47
b3985,0.0024781586452145656,Mannose,0.47
b3231,0.0023346196436178123,Mannose,0.47
b2606,0.00038248922190194145,Mannose,0.47
b2183,0.0001954663462920522,Mannose,0.47
b3560,0.00029552147387567284,Mannose,0.47
b1739,0.00046439088751891374,Mannose,0.47
b2426,9.034513629913416e-05,Mannose,0.47
b0775,3.373166537523747e-05,Mannose,0.47
b0628,0.00013678422505102535,Mannose,0.47
b1662,8.274601268518826e-05,Mannose,0.47
b3844,0.00013720639858513345,Mannose,0.47
b3428,0.00010089947465183683,Mannose,0.47
b0677,0.0001604259429610789,Mannose,0.47
b0675,0.00020855372584940328,Mannose,0.47
b3564,2.077093787811871e-05,Mannose,0.47
b1780,0.0003959987749934006,Mannose,0.47
b3431,4.204848399716714e-05,Mannose,0.47
b4035,6.332603011621556e-05,Mannose,0.47
b3749,1.9040026388275497e-05,Mannose,0.47
b3566,6.965863312783707e-05,Mannose,0.47
b2143,7.176950079837756e-05,Mannose,0.47
b0125,9.372252457199897e-05,Mannose,0.47
b2066,2.9467712680745667e-05,Mannose,0.47
b2235,0.00011863076308437703,Mannose,0.47
b4244,0.001828011402688092,Mannose,0.47
b4254,9.372252457199897e-05,Mannose,0.47
b4013,0.0002461271703850242,Mannose,0.47
b0120,0.00014564986926729546,Mannose,0.47
b3038,0.00012074163075491755,Mannose,0.47
b2091,0.0001954663462920522,Mannose,0.47
b0078,0.0002001102551672413,Mannose,0.47
b3455,4.9394303490648074e-05,Mannose,0.47
b1247,8.865644216270175e-06,Mannose,0.47
b1034,3.3098405074075323e-05,Mannose,0.47
b3933,5.0660824092972376e-05,Mannose,0.47
b2113,0.0002469715174532404,Mannose,0.47
b3741,3.6433575993529316e-05,Mannose,0.47
b2529,0.0009076730983324225,Mannose,0.47
b3605,9.794425991308015e-05,Mannose,0.47
b2287,5.994864184335068e-05,Mannose,0.47
b3731,0.0011863076308437704,Mannose,0.47
b4154,3.664466276058337e-05,Mannose,0.47
b1378,4.6016915217783275e-05,Mannose,0.47
b2034,0.00015535986055178173,Mannose,0.47
b0163,0.00023261761729356496,Mannose,0.47
gluQ,0.0,Mannose,0.47
b0110,0.0,Mannose,0.47
b2430,0.0,Mannose,0.47
b3838,8.738992156037745e-05,Mannose,0.47
b1743,7.050298019605325e-05,Mannose,0.47
b3210,3.326727448771856e-05,Mannose,0.47
b0598,0.0016802506657502474,Mannose,0.47
b0742,6.374820365032367e-05,Mannose,0.47
b1128,0.00020770937878118707,Mannose,0.47
b2513,0.00011272033360686364,Mannose,0.47
b1703,7.261384786659376e-05,Mannose,0.47
b1647,7.345819493480995e-05,Mannose,0.47
b4067,0.0002841227884547532,Mannose,0.47
b3830,0.00031663015058107786,Mannose,0.47
b1905,0.00016844724010913283,Mannose,0.47
b1000,2.761014913066993e-05,Mannose,0.47
b0525,0.00026596932648810485,Mannose,0.47
b3349,0.002064428581788628,Mannose,0.47
b0492,0.0004601691521778328,Mannose,0.47
b3053,3.504040333097258e-05,Mannose,0.47
b0437,0.0012960727497118762,Mannose,0.47
b1482,0.0009625556577664775,Mannose,0.47
b3064,2.1868589066799772e-05,Mannose,0.47
b0918,6.459255071853987e-05,Mannose,0.47
b2742,7.134732726426947e-05,Mannose,0.47
b3631,0.0,Mannose,0.47
b0948,3.947322543910772e-05,Mannose,0.47
b1860,4.6016915217783275e-05,Mannose,0.47
b3397,7.134732726426947e-05,Mannose,0.47
b0416,0.00012538553963010665,Mannose,0.47
b2567,7.810210380999916e-05,Mannose,0.47
b1120,0.00012749640730064712,Mannose,0.47
b3202,7.472471553713437e-05,Mannose,0.47
b3649,0.0005361603883172918,Mannose,0.47
b2101,0.0,Mannose,0.47
b0080,7.725775674178296e-05,Mannose,0.47
b4147,0.0018322331380291727,Mannose,0.47
b4203,0.002414832615098351,Mannose,0.47
b3986,0.0031283058877410496,Mannose,0.47
b3637,0.0005108299762708047,Mannose,0.47
b3302,0.000245282823316808,Mannose,0.47
b4371,9.161165690145846e-05,Mannose,0.47
b4049,2.41061087975727e-05,Mannose,0.47
b2171,0.00030185407688729433,Mannose,0.47
b2581,0.0002887666973299432,Mannose,0.47
b0173,0.0,Mannose,0.47
b0596,1.7689071079129578e-05,Mannose,0.47
b3974,6.121516244567497e-05,Mannose,0.47
b2315,6.754776545729656e-05,Mannose,0.47
b0369,8.738992156037745e-05,Mannose,0.47
b0827,0.00012834075436886334,Mannose,0.47
b0052,3.2802883600199656e-05,Mannose,0.47
b1277,2.8707800319351086e-05,Mannose,0.47
b0415,0.0005699342710459397,Mannose,0.47
b2927,8.274601268518827e-06,Mannose,0.47
b2168,1.832233138029173e-05,Mannose,0.47
b3416,4.0908615455075265e-05,Mannose,0.47
b0331,1.887115697463226e-05,Mannose,0.47
b4239,5.530473296816157e-06,Mannose,0.47
b1725,9.456687164021515e-05,Mannose,0.47
b4268,0.0,Mannose,0.47
b3752,3.7489009828799565e-05,Mannose,0.47
b1623,8.570122742394496e-05,Mannose,0.47
b0469,0.0001920889580191874,Mannose,0.47
b2518,0.0029974320921675383,Mannose,0.47
b0171,0.00011356468067507984,Mannose,0.47
b2024,0.00017055810777967333,Mannose,0.47
b2023,0.00015071595167659267,Mannose,0.47
b0386,7.430254200302626e-05,Mannose,0.47
b2797,4.217513605739957e-06,Mannose,0.47
b2965,2.364171791005379e-05,Mannose,0.47
b2319,8.316818621929637e-05,Mannose,0.47
b3770,0.00039093269258410343,Mannose,0.47
b1919,0.0001806902725982687,Mannose,0.47
b1487,4.1710745169880654e-05,Mannose,0.47
b1492,2.9678799447799713e-06,Mannose,0.47
b2937,0.0001828011402688092,Mannose,0.47
b3616,8.570122742394496e-05,Mannose,0.47
b1087,0.00042639526944918474,Mannose,0.47
b2525,0.00016253681063161944,Mannose,0.47
b3945,6.0792988911566866e-06,Mannose,0.47
b3365,2.9932103568264575e-06,Mannose,0.47
b0599,0.00012707423376653903,Mannose,0.47
b1847,0.00017689071079129577,Mannose,0.47
b1928,0.000173513322518431,Mannose,0.47
ygiM,4.200626664375633e-05,Mannose,0.47
gpmB,7.556906260535056e-05,Mannose,0.47
iciA,0.00013973943978978204,Mannose,0.47
grcA,0.00017098028131378237,Mannose,0.47
b4351,1.2158597782313373e-05,Mannose,0.47
b3300,0.00016211463709751134,Mannose,0.47
b3005,2.098202464517276e-05,Mannose,0.47
b3609,0.0014185030746032253,Mannose,0.47
b3868,2.393723938392946e-05,Mannose,0.47
b2079,3.478709921050772e-05,Mannose,0.47
b3912,0.0002043319905083223,Mannose,0.47
b1608,2.8538930905707845e-05,Mannose,0.47
b3650,7.050298019605327e-06,Mannose,0.47
b0571,0.00016886941364324093,Mannose,0.47
b3025,0.0,Mannose,0.47
b2266,0.0006881428605962086,Mannose,0.47
b0710,0.0009161165690145845,Mannose,0.47
b1414,5.6149080036377774e-05,Mannose,0.47
b1864,0.00010385468939059353,Mannose,0.47
b3029,3.9388790732286015e-05,Mannose,0.47
b3200,0.00014058378685799825,Mannose,0.47
b2516,0.0004044422456755635,Mannose,0.47
b2745,4.390604754724278e-05,Mannose,0.47
b2900,7.261384786659376e-05,Mannose,0.47
b1340,0.0,Mannose,0.47
b3028,8.274601268518826e-05,Mannose,0.47
b0761,1.3340683677816054e-05,Mannose,0.47
b1729,0.00038164487483372526,Mannose,0.47
b1908,7.514688907124246e-05,Mannose,0.47
b1929,2.896110443981595e-05,Mannose,0.47
b3812,3.917770396523197e-05,Mannose,0.47
b0207,1.86178528541674e-05,Mannose,0.47
b2806,2.45282823316808e-05,Mannose,0.47
b4352,5.7415600638702076e-05,Mannose,0.47
b3499,3.905105190499953e-05,Mannose,0.47
b0594,3.115640681717806e-05,Mannose,0.47
b3816,8.316818621929637e-05,Mannose,0.47
b4242,3.4449360383221246e-05,Mannose,0.47
b0199,0.00023261761729356496,Mannose,0.47
b3611,0.00013720639858513345,Mannose,0.47
b3070,7.008080666194516e-05,Mannose,0.47
b4142,0.0010934294533399885,Mannose,0.47
b3414,0.00044750394615458976,Mannose,0.47
b2821,2.174193700656734e-05,Mannose,0.47
b3356,3.68135321742266e-05,Mannose,0.47
b2936,0.00012074163075491755,Mannose,0.47
b0092,0.00012200815135724183,Mannose,0.47
b2708,1.1229816007275553e-05,Mannose,0.47
b1209,4.475039461545898e-05,Mannose,0.47
b1782,0.00043061700479026573,Mannose,0.47
b0178,0.0007979079794643155,Mannose,0.47
b2016,5.1927344695296767e-05,Mannose,0.47
b1325,0.0,Mannose,0.47
b2175,0.00041499658402826607,Mannose,0.47
b3702,2.7652366484080742e-05,Mannose,0.47
b3701,0.00012665206023243093,Mannose,0.47
b2159,5.2349518229404874e-05,Mannose,0.47
b4059,0.00043061700479026573,Mannose,0.47
b0912,0.0003373166537523747,Mannose,0.47
b3019,6.585907132086417e-05,Mannose,0.47
b1187,4.158409310964823e-05,Mannose,0.47
b4396,1.857563550075659e-05,Mannose,0.47
b1642,8.950078923091796e-05,Mannose,0.47
b4135,7.430254200302626e-05,Mannose,0.47
b2837,0.0,Mannose,0.47
b2531,0.0008359035975340447,Mannose,0.47
b2684,0.00010343251585648544,Mannose,0.47
b1618,0.0,Mannose,0.47
b4171,1.4776073693783594e-05,Mannose,0.47
b3167,0.00011314250714097174,Mannose,0.47
b3301,0.0005319386529762107,Mannose,0.47
b3315,0.002613254176129158,Mannose,0.47
b3936,0.0002727241030338345,Mannose,0.47
b3166,1.2665206023243094e-05,Mannose,0.47
b1133,6.205950951389117e-05,Mannose,0.47
b2608,6.374820365032367e-05,Mannose,0.47
b4180,5.2349518229404874e-05,Mannose,0.47
b2594,5.0660824092972376e-05,Mannose,0.47
b1584,1.0427686292470163e-05,Mannose,0.47
b2318,0.0,Mannose,0.47
b4243,0.0008105731854875587,Mannose,0.47
b0954,0.0002765236648408074,Mannose,0.47
b0180,0.0005783777417281017,Mannose,0.47
b1412,0.00014902725754016024,Mannose,0.47
b1271,4.348387401313468e-05,Mannose,0.47
b2842,0.0,Mannose,0.47
b2564,0.0002718797559656183,Mannose,0.47
b1870,5.572690650226967e-05,Mannose,0.47
b0425,0.0,Mannose,0.47
b3041,3.917770396523197e-05,Mannose,0.47
b3429,0.00015704855468821416,Mannose,0.47
b2240,2.393723938392946e-05,Mannose,0.47
b1896,9.034513629913416e-05,Mannose,0.47
b1199,1.1187598653864745e-05,Mannose,0.47
b2167,8.401253328751256e-05,Mannose,0.47
b2093,0.0010638773059524213,Mannose,0.47
b2094,0.0012116380428902564,Mannose,0.47
b3579,0.0,Mannose,0.47
b0910,0.00011314250714097174,Mannose,0.47
b0238,0.00027779018544313164,Mannose,0.47
b0522,7.092515373016138e-05,Mannose,0.47
b4328,3.08608853433024e-05,Mannose,0.47
b0651,6.501472425264796e-05,Mannose,0.47
b0030,7.176950079837756e-05,Mannose,0.47
b3389,7.008080666194516e-05,Mannose,0.47
b1704,3.875553043112386e-05,Mannose,0.47
b2472,1.2876292790297143e-05,Mannose,0.47
b2025,0.00013087379557351195,Mannose,0.47
b2838,0.00015915942235875463,Mannose,0.47
b1059,0.00014185030746032256,Mannose,0.47
b0121,0.00011018729240221505,Mannose,0.47
b3225,4.475039461545898e-05,Mannose,0.47
b3454,2.8876669732994326e-05,Mannose,0.47
b1126,5.783777417281018e-05,Mannose,0.47
b1297,5.488255943405348e-05,Mannose,0.47
b2129,0.0,Mannose,0.47
b3888,4.390604754724278e-05,Mannose,0.47
b3463,5.361603883172917e-05,Mannose,0.47
b0890,2.9594364740978094e-05,Mannose,0.47
b1174,0.0002229076260090787,Mannose,0.47
b0922,1.4438334866497114e-05,Mannose,0.47
b3361,0.0,Mannose,0.47
b0684,0.0011145381300453937,Mannose,0.47
b0758,3.8164487483372526e-05,Mannose,0.47
b2799,3.8333356897015766e-05,Mannose,0.47
b0973,3.9768746912983304e-07,Mannose,0.47
b1300,0.00013805074565334963,Mannose,0.47
b1380,9.203383043556655e-05,Mannose,0.47
b2584,2.9467712680745667e-05,Mannose,0.47
b0304,8.232383915108016e-06,Mannose,0.47
b4162,7.303602140070186e-05,Mannose,0.47
b0980,2.136198082587005e-06,Mannose,0.47
b0220,0.00013720639858513345,Mannose,0.47
b3448,1.722468019161067e-05,Mannose,0.47
b3554,0.0002212189318726463,Mannose,0.47
b2299,0.00010089947465183683,Mannose,0.47
mdoH,4.728343582010758e-05,Mannose,0.47
wecB,1.4396117513086307e-05,Mannose,0.47
mdoD,3.0100972981907815e-05,Mannose,0.47
mtnN,0.0003174744976492941,Mannose,0.47
b1117,7.134732726426947e-05,Mannose,0.47
b4350,8.063514501464777e-06,Mannose,0.47
b0127,5.2349518229404874e-05,Mannose,0.47
b0914,5.8259947706918264e-05,Mannose,0.47
b3836,0.00011272033360686364,Mannose,0.47
b3006,0.00011736424248205274,Mannose,0.47
b2568,3.242292741950236e-05,Mannose,0.47
b0409,0.00011736424248205274,Mannose,0.47
b2829,4.014870309368059e-05,Mannose,0.47
b2216,2.6681367355632107e-05,Mannose,0.47
b4354,7.936862441232347e-06,Mannose,0.47
b0694,0.0,Mannose,0.47
b0581,3.390053478888072e-05,Mannose,0.47
b0905,7.050298019605325e-05,Mannose,0.47
b1179,6.712559192318847e-06,Mannose,0.47
b1258,5.361603883172917e-05,Mannose,0.47
b1536,6.290385658210747e-06,Mannose,0.47
b1668,1.4522769573318736e-05,Mannose,0.47
b1787,3.613805451965364e-05,Mannose,0.47
b1846,0.00012791858083475522,Mannose,0.47
b2080,3.84600089572482e-05,Mannose,0.47
b2922,0.0001794237519959444,Mannose,0.47
b3024,0.00021530850239513287,Mannose,0.47
b3858,0.00010385468939059353,Mannose,0.47
b0573,0.0026850236769275348,Mannose,0.47
b2794,8.401253328751256e-06,Mannose,0.47
b2105,2.0559851111064663e-05,Mannose,0.47
b3170,3.5842533045777975e-05,Mannose,0.47
b4234,2.499267321919971e-05,Mannose,0.47
b3042,8.232383915108017e-05,Mannose,0.47
b3928,0.00045172568149567076,Mannose,0.47
b2494,8.654557449216125e-05,Mannose,0.47
b2209,1.828011402688092e-05,Mannose,0.47
b3228,2.938327797392404e-05,Mannose,0.47
b0686,3.330949184112937e-05,Mannose,0.47
b0766,4.6439088751891375e-05,Mannose,0.47
b2300,7.725775674178296e-05,Mannose,0.47
b2304,3.166301505810778e-05,Mannose,0.47
b2951,2.625919382152401e-05,Mannose,0.47
b3439,1.933554786215117e-05,Mannose,0.47
b3527,2.786345325113479e-05,Mannose,0.47
b3183,9.878860698129635e-05,Mannose,0.47
b1298,2.2839588195248397e-05,Mannose,0.47
b0967,5.6149080036377774e-05,Mannose,0.47
b0424,4.6439088751891375e-05,Mannose,0.47
b2475,1.5789290175643033e-05,Mannose,0.47
b3150,8.865644216270176e-05,Mannose,0.47
b3106,0.0,Mannose,0.47
b3826,0.00015535986055178173,Mannose,0.47
b1068,6.290385658210747e-06,Mannose,0.47
b2750,6.163733597978308e-05,Mannose,0.47
b3493,8.190166561697208e-05,Mannose,0.47
b1656,0.0007092515373016136,Mannose,0.47
b1646,3.6011402459421215e-05,Mannose,0.47
b4207,0.00046439088751891374,Mannose,0.47
b0902,2.406389144416189e-05,Mannose,0.47
b2592,7.894645087821538e-05,Mannose,0.47
b2301,1.811124461323768e-05,Mannose,0.47
b3592,9.372252457199897e-05,Mannose,0.47
b3781,0.0016422550476805184,Mannose,0.47
b2727,8.612340095805317e-06,Mannose,0.47
b1766,2.5710368227183475e-05,Mannose,0.47
b1886,9.161165690145845e-07,Mannose,0.47
b1661,9.245600396967466e-06,Mannose,0.47
b1190,1.2411901902778235e-05,Mannose,0.47
b2040,0.00012496336609599853,Mannose,0.47
b3506,9.583339224253965e-05,Mannose,0.47
b3524,1.7055810777967427e-05,Mannose,0.47
b3552,2.1150894058815997e-05,Mannose,0.47
b0577,1.0047730111772874e-05,Mannose,0.47
b1252,1.6211463709751137e-05,Mannose,0.47
b4478,4.432822108135088e-06,Mannose,0.47
b1664,1.9588851982616028e-05,Mannose,0.47
b0434,0.0005234951822940488,Mannose,0.47
b0465,4.3483874013134675e-06,Mannose,0.47
b1100,5.868212124102637e-06,Mannose,0.47
b2733,1.6464767830215998e-05,Mannose,0.47
b0687,0.00014480552219907925,Mannose,0.47
b0259,0.0,Mannose,0.47
b3068,1.891337432804307e-05,Mannose,0.47
b2892,0.0,Mannose,0.47
b2948,3.546257686508069e-05,Mannose,0.47
b3938,4.348387401313468e-05,Mannose,0.47
b3222,4.027535515391302e-06,Mannose,0.47
b0817,1.5451551348356556e-05,Mannose,0.47
b0413,1.929333050874036e-05,Mannose,0.47
b0272,0.0,Mannose,0.47
b1204,5.9104294775134466e-05,Mannose,0.47
b3316,0.0009330035103789087,Mannose,0.47
b3065,0.0009414469810610706,Mannose,0.47
b2607,1.0680990412935026e-05,Mannose,0.47
b0058,0.0,Mannose,0.47
b1267,0.00012791858083475522,Mannose,0.47
b3247,2.600588970105915e-05,Mannose,0.47
b3255,0.0002419054350439432,Mannose,0.47
b2844,1.891337432804307e-05,Mannose,0.47
b3125,6.4592550718539866e-06,Mannose,0.47
b0774,3.0649798576248346e-05,Mannose,0.47
b3177,2.8496713552297035e-05,Mannose,0.47
b2262,0.00011440902774329606,Mannose,0.47
b0783,2.6554715295399677e-05,Mannose,0.47
b1638,5.319386529762107e-05,Mannose,0.47
b0025,2.739906236361588e-05,Mannose,0.47
b2436,0.0,Mannose,0.47
b0414,3.605361981283202e-05,Mannose,0.47
b1927,7.345819493480995e-05,Mannose,0.47
b1850,0.0003694018423445903,Mannose,0.47
b4305,7.472471553713437e-07,Mannose,0.47
b0271,7.683558320767486e-06,Mannose,0.47
b2587,5.150517116118867e-05,Mannose,0.47
b3128,3.124084152399968e-06,Mannose,0.47
b3925,2.9552147387567287e-05,Mannose,0.47
b3526,8.823426862859366e-05,Mannose,0.47
b1516,2.423276085780513e-05,Mannose,0.47
b3571,0.0,Mannose,0.47
b2415,0.0011103163947043125,Mannose,0.47
b4111,4.9816477024756175e-05,Mannose,0.47
b3204,0.00015831507529053844,Mannose,0.47
b4167,2.4274978211215936e-05,Mannose,0.47
b3648,4.517256814956708e-05,Mannose,0.47
b1098,1.4860508400605213e-05,Mannose,0.47
b2502,1.3382901031226862e-05,Mannose,0.47
